House_ID,Neighborhood,Monthly_Rent_EGP,Bedrooms,Has_Workspace,Allows_Pets,Quietness_Score,Natural_Light_Index,Soundproofing_Score,Greenery_Proximity,Air_Quality_Index,Walkability_Score,Wheelchair_Accessible,Elevator_Access,Smart_Home_Ready,Medical_Proximity_Score
9197,Downtown Cairo,26875,5,1,1,5,5,2,1,10,7,0,1,0,6
9198,Madinaty,28717,4,1,0,9,10,6,7,6,3,1,1,0,4
9199,Haram,15408,4,0,0,4,3,4,8,3,8,1,1,0,4
9200,Zamalek,39607,1,1,0,3,8,4,3,4,10,0,1,0,6
9201,New Cairo,40281,3,1,0,5,5,8,7,9,10,1,1,1,8
9202,El Shorouk,31326,5,1,0,9,7,2,8,10,4,0,0,0,6
9203,Zamalek,17601,3,1,1,5,6,4,7,8,7,1,0,0,5
9204,New Cairo,5135,1,0,0,9,4,7,10,6,2,1,1,1,6
9205,New Cairo,26741,1,1,0,6,4,9,7,10,5,1,1,0,8
9206,Nasr City,15913,5,0,0,10,9,7,4,3,6,1,1,0,6
9207,Faisal,14101,1,1,0,3,3,5,3,3,10,0,1,0,8
9208,Zamalek,22631,5,1,0,9,5,9,2,5,4,0,1,0,6
9209,Sheikh Zayed,10548,1,0,0,8,8,6,7,10,10,0,1,1,6
9210,Sheikh Zayed,41284,4,1,1,3,6,7,9,10,6,1,1,1,4
9211,Helwan,40870,5,1,0,6,8,2,6,4,4,0,0,0,7
9212,Mokattam,31215,4,1,0,7,3,5,7,7,3,0,0,0,6
9213,Haram,41279,4,0,1,10,8,5,6,3,10,0,1,0,8
9214,Zamalek,23215,5,1,1,9,10,6,6,6,7,0,0,0,7
9215,Shoubra,29582,3,1,0,8,6,2,8,8,7,0,1,0,7
9216,New Cairo,18024,2,1,1,2,5,5,9,4,3,0,1,1,5
9217,6th of October,15413,1,1,1,4,8,8,5,7,9,0,1,0,5
9218,Sheikh Zayed,20319,1,1,0,2,3,7,8,8,6,1,1,0,6
9219,Nasr City,23446,3,1,0,7,10,6,10,6,7,0,0,0,8
9220,Al Rehab,49483,2,0,0,4,10,2,8,9,10,1,1,1,6
9221,6th of October,44743,3,1,0,3,3,9,3,4,9,0,1,0,8
9222,New Cairo,36036,2,1,0,3,8,6,9,5,10,1,1,1,9
9223,Heliopolis,16621,5,1,1,9,10,9,5,6,8,0,1,1,7
9224,Al Rehab,14511,5,0,0,2,9,7,8,4,2,0,1,0,4
9225,6th of October,23923,4,0,1,10,6,8,4,10,2,0,0,0,6
9226,Downtown Cairo,14558,4,0,1,8,3,2,1,7,5,0,1,0,7
9227,New Cairo,36235,5,1,0,2,8,7,8,3,3,1,1,0,6
9228,Zamalek,4526,4,0,1,6,6,4,6,8,10,0,0,1,10
9229,New Capital,5753,5,0,1,6,10,4,9,4,5,1,1,1,8
9230,Faisal,30248,3,1,0,3,8,4,10,6,6,0,1,0,6
9231,Mokattam,18656,1,0,1,2,8,7,9,7,3,1,0,0,4
9232,Helwan,27266,5,1,0,8,5,9,4,8,10,0,1,0,10
9233,Mokattam,14220,5,1,0,10,6,4,1,3,9,0,1,0,6
9234,Helwan,22038,5,1,0,9,5,4,4,7,8,0,1,1,7
9235,Mokattam,16741,4,0,1,8,5,6,7,3,8,0,1,0,9
9236,El Shorouk,8841,4,0,1,5,7,7,1,5,9,0,0,0,7
9237,Shoubra,40809,4,0,0,8,6,7,9,10,8,0,1,0,10
9238,Zamalek,34575,4,1,0,9,4,8,6,5,8,0,0,0,7
9239,El Obour,45733,3,0,0,10,9,8,10,9,7,0,1,0,4
9240,Heliopolis,18418,5,0,0,10,7,4,8,7,10,1,0,0,4
9241,Helwan,41185,3,1,0,6,7,6,6,3,5,0,1,0,9
9242,El Shorouk,45745,4,0,1,6,6,2,7,8,6,0,0,0,4
9243,Faisal,31881,3,1,1,7,7,2,3,9,7,0,1,0,5
9244,Heliopolis,18587,5,1,0,9,7,3,8,3,8,0,1,0,9
9245,Dokki,26268,5,0,0,4,10,3,5,4,6,0,1,0,7
9246,Zamalek,4448,4,1,1,4,9,8,7,10,6,0,0,0,7
9247,Zamalek,41353,5,1,1,6,3,6,7,4,7,0,1,0,4
9248,Nasr City,49519,3,0,0,2,9,4,6,9,10,0,1,0,5
9249,Heliopolis,12108,2,0,0,6,9,8,3,5,7,0,1,0,9
9250,Shoubra,15443,5,1,1,10,5,4,1,5,9,0,1,1,9
9251,Shoubra,26435,3,0,0,6,4,4,6,3,5,0,1,0,5
9252,Mokattam,37062,3,1,1,8,6,5,9,3,8,0,1,0,4
9253,Zamalek,5238,3,1,1,10,10,6,2,6,6,0,1,0,10
9254,El Obour,19321,5,0,0,9,9,9,2,9,5,0,0,1,5
9255,New Capital,20074,2,1,1,6,3,10,10,4,3,1,1,0,4
9256,Madinaty,17049,4,0,0,3,8,6,7,3,10,0,1,1,10
9257,Madinaty,39584,4,0,0,6,8,9,7,3,6,0,1,1,10
9258,6th of October,5098,5,1,0,9,10,4,2,5,7,0,1,0,7
9259,El Obour,18679,5,0,0,2,4,8,1,7,2,0,0,0,6
9260,New Cairo,38505,1,1,0,5,9,4,9,5,5,0,1,1,7
9261,Haram,39533,2,1,0,2,9,4,5,10,6,1,1,0,7
9262,New Capital,15434,3,0,0,6,10,5,9,3,5,0,1,1,10
9263,Maadi,48859,3,0,0,3,10,3,10,4,3,1,0,0,8
9264,Helwan,37178,4,0,1,3,4,8,7,7,2,0,0,0,7
9265,Faisal,31575,5,1,0,8,3,7,4,6,10,0,1,0,10
9266,El Obour,23329,2,0,1,5,8,4,9,9,5,1,1,0,8
9267,El Obour,41554,4,0,0,3,6,2,4,8,9,0,0,1,5
9268,Zamalek,45837,2,1,0,4,5,4,9,10,9,1,1,0,4
9269,Maadi,22493,5,1,0,4,9,5,4,8,5,0,1,0,5
9270,Zamalek,25830,3,0,0,3,3,2,2,5,9,0,1,0,9
9271,Nasr City,42603,1,1,0,8,7,9,2,6,5,0,0,0,5
9272,New Cairo,38754,2,0,0,2,8,3,8,4,7,1,1,1,6
9273,Dokki,12126,3,1,0,10,9,4,6,7,6,0,0,1,4
9274,El Obour,45838,2,0,0,6,4,6,7,8,2,0,0,1,9
9275,Haram,44068,2,1,0,5,7,10,7,10,10,0,1,0,6
9276,Dokki,26093,2,0,1,4,6,7,3,4,7,0,1,0,9
9277,Zamalek,39171,5,0,0,4,8,4,10,8,10,1,1,0,6
9278,Nasr City,12262,4,0,0,4,8,4,7,7,5,0,0,0,6
9279,Helwan,47270,2,1,0,2,5,9,9,6,5,0,1,0,7
9280,Mohandeseen,24785,5,0,1,3,5,5,9,6,5,0,0,0,5
9281,Downtown Cairo,43469,1,0,0,8,5,6,7,4,3,1,1,0,4
9282,New Capital,7295,4,1,0,4,8,5,10,7,4,1,1,0,7
9283,Sheikh Zayed,19687,5,0,1,7,9,10,9,8,6,1,1,0,6
9284,Maadi,49643,1,1,0,5,9,9,2,9,5,0,1,0,10
9285,Nasr City,6121,4,1,1,6,7,8,8,10,2,0,0,0,6
9286,Zamalek,7582,5,0,0,9,9,5,3,6,9,0,1,0,9
9287,Nasr City,34280,1,1,0,3,6,10,5,7,5,1,1,0,6
9288,Heliopolis,46589,5,0,1,6,7,9,3,6,5,1,0,0,6
9289,Maadi,42468,1,1,0,3,8,9,6,3,8,0,0,1,8
9290,Zamalek,44000,2,1,1,10,4,3,6,6,7,0,1,0,8
9291,Sheikh Zayed,41056,2,1,0,3,5,6,10,3,3,1,1,1,9
9292,Dokki,35672,4,0,1,2,6,7,1,4,5,0,1,0,6
9293,Zamalek,5085,1,0,0,5,7,7,5,3,3,0,1,1,8
9294,Zamalek,19891,2,1,0,8,9,10,5,9,4,0,1,0,4
9295,Mohandeseen,19600,4,1,0,3,7,5,9,9,7,0,0,0,6
9296,New Capital,36458,3,0,0,10,9,8,8,4,10,1,1,1,8
9297,Shoubra,12645,2,0,0,2,7,10,4,3,2,0,1,0,8
9298,El Obour,45578,2,1,0,2,7,6,6,4,5,0,0,1,5
9299,Haram,45596,5,1,0,9,8,7,10,9,9,0,1,0,5
9300,New Capital,8874,3,1,0,6,7,2,9,6,5,1,1,0,4
9301,Madinaty,17767,1,1,0,10,10,8,10,8,7,1,1,1,9
9302,El Shorouk,30825,4,0,0,9,4,6,6,9,2,0,1,0,6
9303,Zamalek,14913,3,1,1,7,5,5,3,5,5,0,1,0,5
9304,Madinaty,20215,1,1,0,5,9,4,10,8,8,1,1,1,6
9305,6th of October,22733,2,0,0,7,7,2,1,5,7,0,1,0,5
9306,New Cairo,18332,4,1,0,3,4,6,8,9,10,1,1,1,9
9307,Faisal,8432,4,1,0,6,8,4,6,5,4,0,1,0,10
9308,6th of October,26559,3,1,1,4,9,9,6,3,6,0,1,0,6
9309,Madinaty,30570,5,0,0,4,6,5,8,5,8,1,1,1,8
9310,Faisal,44033,1,1,0,2,6,4,5,4,2,0,1,0,8
9311,Shoubra,10103,3,0,1,9,8,2,4,10,10,0,1,0,9
9312,Haram,47780,5,1,0,4,4,3,6,3,10,0,1,0,4
9313,Mokattam,19900,5,0,0,2,9,3,7,10,4,1,1,0,7
9314,New Cairo,6031,5,1,0,5,4,2,8,3,9,1,1,0,8
9315,Maadi,21633,4,0,0,2,9,9,3,8,3,1,1,1,5
9316,Zamalek,27192,1,1,1,2,10,6,2,6,5,1,1,0,9
9317,Haram,23940,1,1,1,2,4,3,5,9,8,1,1,0,10
9318,6th of October,45287,3,1,1,3,10,9,8,4,10,0,1,0,6
9319,El Obour,12988,2,0,1,2,6,6,5,4,5,0,1,0,6
9320,Maadi,42067,3,0,1,7,7,6,9,10,2,1,0,0,4
9321,Dokki,16952,1,1,1,8,9,3,1,9,8,1,0,1,8
9322,Shoubra,31369,4,1,0,2,9,9,6,6,4,1,1,0,7
9323,Faisal,39862,3,0,0,2,5,4,3,9,10,0,0,0,7
9324,Downtown Cairo,6977,2,1,0,10,7,5,2,7,10,1,1,0,7
9325,Al Rehab,42493,3,0,0,10,9,6,9,6,3,1,1,0,10
9326,Zamalek,5268,5,1,0,2,3,10,3,7,8,1,0,0,10
9327,Dokki,20756,2,0,1,9,4,3,9,5,9,0,1,0,7
9328,New Capital,24764,5,0,0,4,7,9,10,5,2,1,1,1,9
9329,Mohandeseen,44385,4,1,0,8,10,6,8,8,6,0,0,0,10
9330,Madinaty,19032,1,1,0,2,5,10,8,9,9,0,1,1,10
9331,Nasr City,33478,3,1,0,8,7,10,10,10,3,0,1,0,8
9332,6th of October,49702,3,0,0,2,3,4,3,10,2,0,1,0,8
9333,Zamalek,15885,5,0,0,4,3,10,3,5,5,0,0,0,7
9334,Maadi,13796,5,1,1,8,7,8,7,5,2,1,1,0,6
9335,Faisal,43047,1,0,1,2,8,10,4,10,6,0,1,0,10
9336,Mokattam,36863,3,0,0,10,8,8,8,6,9,1,1,0,6
9337,New Capital,19478,1,0,0,6,8,9,10,5,9,1,1,1,9
9338,Madinaty,36117,5,0,1,3,5,5,10,9,10,1,1,0,6
9339,6th of October,24753,5,0,0,5,7,6,7,6,6,0,0,0,5
9340,Madinaty,24325,2,1,0,9,4,7,10,8,9,1,1,1,8
9341,Heliopolis,11021,5,1,0,5,5,5,2,9,6,0,0,1,6
9342,Helwan,19185,5,1,0,6,10,9,5,4,8,0,0,1,10
9343,Heliopolis,9868,1,0,1,3,6,6,2,10,9,1,1,1,8
9344,Sheikh Zayed,17071,2,1,0,6,5,4,10,4,9,1,1,1,7
9345,New Capital,12041,2,0,0,8,7,2,7,3,3,1,1,0,8
9346,New Cairo,20515,3,0,0,10,7,2,10,4,2,1,1,1,7
9347,Faisal,48075,4,0,1,9,6,9,7,7,9,0,1,0,9
9348,Haram,44058,3,1,0,7,3,4,1,9,10,1,1,1,4
9349,Sheikh Zayed,29966,3,1,0,10,7,5,9,7,8,1,1,1,8
9350,Mohandeseen,43284,3,0,0,8,3,8,8,10,9,0,1,1,5
9351,Helwan,46109,2,1,1,4,3,2,1,5,10,0,1,0,8
9352,Nasr City,48470,1,1,1,2,4,7,3,9,5,0,1,0,10
9353,El Obour,26290,5,0,1,6,8,2,10,3,4,1,1,0,8
9354,Zamalek,34702,2,0,0,10,3,4,5,10,5,0,0,0,6
9355,El Obour,32223,5,1,0,9,5,5,10,6,4,0,1,1,10
9356,Sheikh Zayed,37575,5,0,1,7,8,8,9,6,3,1,1,0,4
9357,Mokattam,49799,4,1,1,9,3,3,5,10,2,0,1,0,6
9358,New Cairo,48168,3,1,0,9,8,9,10,8,5,0,1,1,7
9359,Nasr City,25661,4,1,0,4,9,7,8,10,6,0,1,1,4
9360,Dokki,20439,3,1,0,7,9,3,6,6,9,1,0,1,4
9361,Zamalek,40432,2,1,0,8,4,4,1,5,8,1,1,0,9
9362,El Shorouk,37511,5,1,1,3,7,5,7,3,7,0,1,1,10
9363,Al Rehab,35147,4,1,0,8,7,7,8,8,7,1,1,1,4
9364,Mohandeseen,33114,2,0,1,7,6,2,1,4,6,1,1,0,8
9365,Heliopolis,10030,2,1,0,3,3,6,7,9,5,1,1,0,6
9366,Maadi,28515,3,1,0,3,5,9,2,8,9,0,1,0,7
9367,Faisal,34333,5,1,0,7,9,8,1,4,9,1,1,1,8
9368,New Capital,4079,3,1,0,4,9,4,9,5,4,1,1,1,10
9369,New Capital,33048,3,1,1,7,6,3,8,10,9,1,1,1,5
9370,Mokattam,48900,2,1,0,10,6,3,1,8,6,0,1,0,5
9371,Zamalek,6966,3,0,0,2,10,6,10,7,2,0,1,0,5
9372,Madinaty,7728,1,1,0,4,9,9,9,10,9,1,1,0,10
9373,Shoubra,41304,5,1,0,3,4,7,7,10,8,1,1,0,6
9374,Sheikh Zayed,42581,3,0,0,4,7,7,10,6,8,1,1,1,10
9375,Al Rehab,28794,3,1,0,3,3,8,10,8,6,1,1,0,8
9376,Shoubra,4947,4,1,0,4,8,2,7,7,6,1,1,1,4
9377,New Capital,16565,5,1,0,5,8,4,7,4,8,0,1,0,8
9378,Zamalek,19844,5,1,0,8,3,6,10,5,10,0,1,0,8
9379,Shoubra,4594,3,0,0,3,7,8,4,8,2,1,1,1,4
9380,Faisal,25414,1,1,0,3,10,7,1,7,9,0,1,0,10
9381,6th of October,34690,4,0,1,3,10,2,4,4,10,0,1,1,5
9382,6th of October,20524,1,0,0,7,8,10,1,5,8,0,0,0,9
9383,6th of October,31469,3,1,0,9,4,4,10,10,3,0,0,1,4
9384,Helwan,23439,5,1,0,5,9,8,4,8,6,0,1,0,5
9385,El Shorouk,30206,5,0,0,4,4,2,5,6,5,0,1,0,8
9386,El Obour,40973,1,0,1,10,4,2,9,8,8,1,1,0,9
9387,Mohandeseen,25555,2,1,1,2,5,2,7,3,4,0,1,0,9
9388,Shoubra,11782,3,1,0,3,3,5,9,10,9,0,1,0,5
9389,Haram,6660,5,1,0,8,10,2,9,4,6,1,1,0,4
9390,Zamalek,43624,2,0,0,4,9,2,8,3,7,1,1,0,10
9391,Zamalek,10089,5,1,0,10,4,10,2,5,5,0,0,0,7
9392,El Shorouk,9318,5,0,1,2,4,9,5,10,8,0,1,1,5
9393,Heliopolis,30605,2,0,0,10,7,6,4,10,10,0,1,1,6
9394,6th of October,33400,1,1,0,7,6,3,1,4,5,0,0,0,10
9395,Nasr City,19405,3,1,0,2,10,8,6,6,7,1,0,1,8
9396,Shoubra,34209,2,1,1,10,6,2,5,9,7,0,1,0,4
9397,Haram,12062,2,1,1,10,6,10,10,6,2,0,1,1,10
9398,Helwan,21424,5,1,1,6,3,2,10,10,10,1,1,0,4
9399,Haram,45274,2,1,0,8,5,4,7,5,3,0,0,0,7
9400,Zamalek,27987,3,1,1,4,3,7,1,3,2,0,1,0,5
9401,Faisal,48419,1,1,0,9,8,5,5,10,6,0,1,0,8
9402,Mohandeseen,24556,1,0,0,4,7,3,3,8,3,0,1,0,8
9403,New Cairo,31601,1,1,0,8,4,6,7,7,6,1,1,1,5
9404,Nasr City,23330,3,1,1,5,3,2,4,6,2,0,0,0,8
9405,Mohandeseen,19730,5,0,0,6,10,2,6,3,8,0,1,0,10
9406,Faisal,7236,3,1,1,8,6,7,4,10,5,0,1,1,10
9407,Haram,7680,2,0,0,3,5,10,7,3,9,1,1,0,6
9408,Haram,34312,4,0,1,5,10,8,3,4,9,0,1,0,5
9409,Zamalek,25191,4,1,0,8,7,5,8,7,8,0,1,0,6
9410,Downtown Cairo,48066,4,0,1,4,4,9,2,5,2,0,1,0,9
9411,Haram,21921,1,0,0,5,9,2,2,10,4,0,0,0,6
9412,Dokki,40640,3,1,0,9,5,6,1,6,7,0,0,0,4
9413,Shoubra,38635,3,1,0,4,3,3,6,8,7,0,1,0,8
9414,Shoubra,40688,1,1,0,10,3,4,6,9,7,0,1,0,8
9415,Downtown Cairo,9693,2,1,0,6,10,5,6,7,3,1,0,0,9
9416,Heliopolis,24266,4,1,0,3,10,2,1,3,9,0,1,0,10
9417,6th of October,47716,4,1,0,9,10,6,4,9,4,0,1,0,7
9418,Dokki,30488,1,1,1,9,5,7,1,9,6,1,1,0,10
9419,Mokattam,28122,4,1,0,2,5,2,2,7,10,0,1,0,8
9420,Al Rehab,45224,5,0,0,10,4,5,8,4,8,1,1,1,9
9421,Shoubra,33004,3,0,0,3,9,3,8,4,10,0,1,0,10
9422,Heliopolis,10331,4,1,1,5,6,2,1,3,5,0,1,0,5
9423,Shoubra,25566,4,0,1,7,9,6,1,3,2,1,1,0,10
9424,New Capital,49875,5,0,0,10,9,2,10,5,4,1,1,1,6
9425,Shoubra,46262,2,1,1,2,5,9,7,6,6,0,1,1,5
9426,El Shorouk,46154,2,1,0,10,4,3,6,6,2,0,1,0,8
9427,Helwan,44899,5,0,0,9,5,6,3,9,8,1,1,0,10
9428,Nasr City,48564,2,1,0,8,8,4,8,7,2,0,1,0,5
9429,El Obour,24778,1,0,1,3,5,7,8,6,9,0,0,1,8
9430,Mohandeseen,37926,5,1,1,8,8,7,6,3,8,0,1,1,7
9431,Nasr City,24751,3,1,1,3,6,9,1,7,3,0,1,1,9
9432,El Shorouk,21528,3,0,0,10,4,6,8,6,8,0,1,0,7
9433,6th of October,4068,3,1,0,5,3,6,5,5,7,0,1,0,9
9434,New Cairo,7717,4,1,0,3,4,6,9,3,8,1,1,1,9
9435,New Cairo,19218,5,0,0,6,4,10,8,3,2,1,1,0,9
9436,Zamalek,47968,5,0,0,10,10,3,2,6,8,0,1,0,10
9437,Haram,29402,2,0,1,5,4,4,6,5,10,0,1,0,8
9438,El Shorouk,35643,5,1,0,6,10,5,4,10,9,1,1,0,5
9439,6th of October,46129,5,0,0,9,6,8,7,9,8,1,1,1,10
9440,6th of October,33152,2,0,0,4,6,2,6,8,3,1,0,0,6
9441,Haram,15526,5,1,1,7,7,4,7,5,8,0,1,0,8
9442,Haram,30916,5,0,0,2,8,8,5,8,3,0,0,0,7
9443,Dokki,46975,1,0,0,4,3,9,9,4,5,0,0,0,9
9444,Sheikh Zayed,30028,2,1,0,9,6,3,9,3,2,0,1,1,9
9445,El Obour,30709,1,0,0,7,8,4,7,3,4,0,1,0,4
9446,Helwan,45999,4,1,0,5,6,8,9,6,6,0,1,0,8
9447,Maadi,19063,2,1,0,9,4,8,8,6,7,0,1,0,10
9448,Mokattam,8723,5,1,0,4,4,4,1,5,4,1,1,1,10
9449,New Cairo,8213,5,1,0,3,8,6,7,3,4,1,1,0,4
9450,Nasr City,26797,1,1,1,9,5,8,3,6,7,0,1,0,4
9451,Mokattam,40234,1,1,1,5,5,4,10,5,10,0,1,0,6
9452,New Cairo,23410,4,0,0,10,5,9,7,3,3,1,1,0,7
9453,Dokki,27382,4,0,1,4,8,5,9,8,3,1,0,0,9
9454,Haram,49217,5,1,1,10,6,8,7,4,8,0,1,0,8
9455,El Obour,6747,3,0,0,7,10,3,5,3,5,0,0,1,4
9456,Madinaty,27655,4,1,0,6,5,6,9,9,2,1,1,0,7
9457,El Obour,34348,5,1,0,3,3,7,8,4,7,1,0,0,9
9458,Shoubra,16454,4,0,1,7,8,2,6,3,10,0,0,1,7
9459,6th of October,16587,2,1,0,5,10,10,6,5,7,0,0,0,7
9460,Maadi,26555,1,1,0,6,10,10,9,3,7,0,1,0,7
9461,Nasr City,32071,5,0,0,7,5,5,4,6,5,0,1,0,7
9462,Helwan,24239,4,1,0,8,7,6,3,10,2,0,1,0,7
9463,Sheikh Zayed,35602,1,0,1,5,7,10,10,5,8,0,1,1,5
9464,Helwan,6203,3,1,1,9,4,3,9,9,5,1,1,0,5
9465,6th of October,17635,4,1,0,6,6,6,4,4,10,0,1,0,7
9466,New Capital,5144,5,1,0,8,8,5,7,3,5,1,1,1,5
9467,Maadi,36699,2,0,0,7,7,3,6,8,10,0,1,1,8
9468,Haram,23083,1,0,0,6,3,3,9,4,2,0,1,1,6
9469,Al Rehab,30127,1,1,0,8,4,10,7,6,5,1,1,0,9
9470,El Obour,16213,2,1,1,5,7,9,9,8,3,0,0,0,10
9471,Mohandeseen,20944,5,1,0,8,9,9,5,5,7,1,0,1,5
9472,Zamalek,5187,3,1,0,4,5,9,4,4,10,1,1,1,5
9473,Helwan,7133,2,1,0,9,7,6,8,10,3,1,1,0,4
9474,El Shorouk,7411,3,0,0,5,10,5,2,8,3,1,1,0,6
9475,Sheikh Zayed,38457,5,1,0,5,7,4,8,7,2,1,1,1,7
9476,El Obour,41175,4,1,0,2,4,3,10,8,10,1,1,1,10
9477,6th of October,39191,4,0,0,9,6,6,7,3,2,1,1,0,7
9478,Dokki,10728,5,1,1,6,5,9,1,4,3,0,0,0,7
9479,Nasr City,37744,3,1,0,10,5,6,10,9,6,0,0,0,8
9480,Nasr City,26881,2,0,0,4,9,8,8,9,8,1,1,0,4
9481,Helwan,16801,5,0,1,6,5,6,1,7,10,0,0,0,9
9482,6th of October,14548,5,1,0,5,5,10,9,7,2,0,0,1,6
9483,Heliopolis,36886,4,0,0,8,6,9,2,6,9,0,0,0,5
9484,Faisal,38310,2,1,0,6,5,9,10,4,2,1,1,0,4
9485,Shoubra,23427,4,1,1,3,6,2,7,10,10,0,0,1,9
9486,Maadi,4972,3,0,0,7,4,6,5,6,3,0,1,0,5
9487,Madinaty,37683,3,1,0,5,3,10,10,9,4,1,1,1,10
9488,Shoubra,10621,1,0,0,7,6,9,5,10,5,0,0,1,8
9489,Nasr City,30013,5,0,0,2,5,2,9,9,4,1,1,1,10
9490,Downtown Cairo,18530,2,0,0,2,4,10,10,10,3,0,1,0,4
9491,El Obour,11354,2,1,1,5,4,2,2,3,6,0,1,0,10
9492,El Obour,41359,4,0,0,8,7,6,9,10,3,1,0,0,4
9493,El Obour,27223,4,0,0,8,7,2,7,8,3,1,1,0,5
9494,Downtown Cairo,45232,2,1,0,2,10,9,3,5,9,0,0,0,9
9495,Mokattam,16550,4,1,0,6,10,3,3,7,3,0,1,0,4
9496,Mohandeseen,26660,1,0,0,7,3,7,2,4,9,0,1,1,6
9497,Al Rehab,35029,5,0,0,6,3,3,8,3,9,1,1,0,5
9498,Haram,34268,1,1,1,8,7,3,5,4,2,1,1,0,7
9499,Sheikh Zayed,30340,3,1,1,7,8,2,10,9,6,1,1,1,8
9500,Madinaty,8290,2,1,0,6,7,7,9,7,10,0,1,1,5
9501,Zamalek,34138,1,0,0,6,4,6,4,5,9,0,0,1,7
9502,Nasr City,10446,1,0,0,10,9,5,9,3,10,0,1,0,5
9503,El Obour,17432,4,1,1,4,9,5,1,7,4,1,0,0,9
9504,Zamalek,5522,4,1,1,10,6,10,9,9,3,0,1,0,8
9505,Mohandeseen,37329,4,1,0,3,10,3,7,3,2,0,1,0,7
9506,New Cairo,7540,3,1,0,8,7,8,7,10,9,1,1,1,5
9507,New Cairo,16328,1,1,1,7,10,6,9,8,9,1,1,1,5
9508,Dokki,38247,5,0,0,9,5,10,5,8,9,0,1,0,6
9509,Sheikh Zayed,10677,4,1,1,10,6,5,8,10,4,0,1,0,8
9510,New Cairo,45616,3,0,1,7,8,7,7,4,2,0,1,1,10
9511,Downtown Cairo,29947,3,1,1,3,6,3,8,7,10,0,0,0,6
9512,Mohandeseen,49534,4,1,0,5,5,2,5,7,8,1,1,0,6
9513,New Cairo,17520,2,1,0,4,9,2,8,7,7,1,1,0,7
9514,Dokki,48711,1,0,0,4,5,5,6,5,8,0,1,0,8
9515,Haram,26805,4,1,1,6,5,10,8,7,7,0,0,1,8
9516,Al Rehab,34444,5,0,0,2,4,4,9,3,5,0,1,1,6
9517,Al Rehab,24143,1,0,0,10,10,4,10,9,3,0,1,0,4
9518,Helwan,14292,3,1,0,5,9,8,7,7,2,1,1,0,10
9519,Heliopolis,46844,5,1,0,8,10,9,1,9,10,0,1,0,7
9520,Mohandeseen,20017,1,1,1,8,7,7,2,9,3,0,1,0,10
9521,Zamalek,29323,5,1,1,8,8,2,3,5,7,0,0,0,6
9522,Madinaty,45423,3,0,1,6,7,7,8,5,9,1,1,1,8
9523,Faisal,45713,4,0,1,5,4,9,10,9,8,1,0,1,6
9524,New Cairo,26320,5,0,0,5,9,6,8,8,10,1,1,1,9
9525,Sheikh Zayed,12774,4,1,0,6,6,9,8,4,10,1,1,1,10
9526,Al Rehab,6205,3,1,0,7,4,2,10,3,5,1,1,1,9
9527,Downtown Cairo,16342,3,1,0,8,7,5,4,6,10,0,0,0,5
9528,Zamalek,8027,5,1,0,6,3,10,10,3,3,0,1,0,8
9529,6th of October,20327,5,1,1,10,10,6,7,10,2,1,1,1,6
9530,Al Rehab,25200,3,0,0,10,4,4,9,6,7,1,1,0,7
9531,Faisal,11188,5,0,1,2,3,4,5,10,5,0,0,0,6
9532,El Obour,6808,5,1,1,6,3,10,5,3,5,0,1,1,4
9533,Shoubra,17851,5,1,0,3,8,2,7,7,2,0,1,0,6
9534,Sheikh Zayed,19354,5,1,0,5,5,7,8,6,7,0,1,1,10
9535,Zamalek,19058,1,1,1,8,5,7,1,3,4,0,1,0,10
9536,New Capital,18620,3,1,0,7,10,9,7,9,8,1,1,0,7
9537,El Obour,35230,3,0,1,8,5,9,9,8,2,0,1,0,9
9538,Zamalek,40681,2,0,0,4,10,2,10,8,9,0,0,0,8
9539,Nasr City,21803,4,1,1,6,3,8,10,8,10,0,1,0,4
9540,Nasr City,6167,2,0,1,7,7,2,10,10,5,1,0,0,6
9541,Mokattam,6144,5,1,0,7,5,9,2,9,6,1,1,0,6
9542,Mokattam,6167,5,0,0,7,8,6,1,8,9,0,0,1,10
9543,Mohandeseen,46520,1,1,0,10,5,3,9,9,6,0,1,1,4
9544,Sheikh Zayed,46136,1,0,0,7,10,4,9,4,5,1,1,1,4
9545,Dokki,29844,1,0,0,3,6,10,2,5,6,0,0,0,8
9546,New Capital,32163,1,1,0,10,8,3,7,3,3,1,1,0,10
9547,Faisal,26920,1,0,1,5,3,5,4,3,3,0,1,0,4
9548,Downtown Cairo,21550,1,0,1,8,3,8,9,5,2,0,1,0,5
9549,Sheikh Zayed,40343,1,1,1,7,5,9,8,9,5,1,1,0,10
9550,Faisal,22254,1,1,0,10,6,4,7,6,9,0,1,0,8
9551,6th of October,44011,1,0,0,4,6,10,3,9,3,0,1,0,8
9552,El Obour,24147,3,0,1,9,4,9,6,6,8,0,0,0,6
9553,Mokattam,16926,1,1,1,6,4,7,1,8,9,1,0,0,7
9554,Mokattam,37823,4,1,0,7,5,9,5,7,2,1,1,0,10
9555,Madinaty,27991,1,1,0,4,8,9,10,8,4,0,1,1,5
9556,Shoubra,45851,5,0,0,4,3,4,5,10,7,0,1,0,7
9557,Nasr City,31563,5,1,1,8,8,8,2,7,8,0,0,0,9
9558,Heliopolis,34688,1,0,1,7,6,9,6,8,6,1,1,1,10
9559,Maadi,33023,1,0,0,3,10,7,3,8,8,0,0,1,10
9560,El Obour,38130,5,0,0,9,6,7,4,9,7,0,1,0,9
